name,city,state,cert,id_number,end_date,
VALLEY VIEW STATE BANK,OVERLAND PARK,KS,19631,339951,2016-12-31 00:00:00
FIRST NATIONAL BANK OF ORDWAY  THE,ORDWAY,CO,3045,340555,2011-12-31 00:00:00
CITIZENS STATE BANK,FORT DODGE,IA,26720,340649,2014-09-30 00:00:00
CLINTON STATE BANK,CLINTON,MN,1099,341851,2013-09-30 00:00:00
COLUMBIA COUNTY FARMERS NATIONAL BANK,BLOOMSBURG,PA,7671,341918,2008-06-30 00:00:00
FIRST STATE BANK  THE,HALLSVILLE,TX,11140,341954,2013-06-30 00:00:00
TREMONT SAVINGS BANK,TREMONT,IL,31369,341972,2010-06-30 00:00:00
ASHEVILLE SAVINGS BANK  SSB,ASHEVILLE,NC,29663,342175,2017-09-30 00:00:00
FIRST NATIONAL BANK OF THREE RIVERS  THE,THREE RIVERS,MI,5048,342643,2009-03-31 00:00:00
UNITED SOUTHWEST BANK,COTTONWOOD,MN,10208,343257,2021-09-30 00:00:00
CITIZENS TRUST COMPANY,COUDERSPORT,PA,11871,343314,2007-03-31 00:00:00
INDEPENDENT BANKERS' BANK,SPRINGFIELD,IL,26820,343341,2009-09-30 00:00:00
FIRST WESTERN BANK CUSTER,CUSTER,SD,1685,343556,2006-06-30 00:00:00
GULF STATE COMMUNITY BANK,CARRABELLE,FL,20340,344236,2010-09-30 00:00:00
BANK OF HEATH SPRINGS  THE,HEATH SPRINGS,SC,17459,344423,2006-03-31 00:00:00
MORRIS BUILDING AND LOAN  S.B.,MORRIS,IL,28427,344674,2008-03-31 00:00:00
CITIZENS DEPOSIT BANK & TRUST  INC.,VANCEBURG,KY,12165,344816,2021-06-30 00:00:00
STATE BANK OF PRAIRIE DU ROCHER,PRAIRIE DU ROCHER,IL,12117,345149,2012-09-30 00:00:00
BANK OF BERTRAND,BERTRAND,NE,15267,347657,2012-12-31 00:00:00
BELMONT SAVINGS BANK,BELMONT,MA,23901,348207,2019-03-31 00:00:00
TULSA NATIONAL BANK,TULSA,OK,25806,348458,2013-06-30 00:00:00
WALWORTH STATE BANK,WALWORTH,WI,15231,348542,2015-12-31 00:00:00
CAPITAL CITY BANK,TOPEKA,KS,16803,348551,2018-06-30 00:00:00
FARMERS STATE BANK,MENTONE,IN,9290,348748,2016-03-31 00:00:00
TOWN AND COUNTRY BANK,STEPHENVILLE,TX,22617,349165,2012-12-31 00:00:00
ANCHOR MUTUAL SAVINGS BANK,ABERDEEN,WA,28454,349370,2018-09-30 00:00:00
ROSSVILLE BANK,ROSSVILLE,GA,18959,350433,2008-12-31 00:00:00
SECOND NATIONAL BANK OF WARREN  THE,WARREN,OH,6723,351122,2004-06-30 00:00:00
LEGACY BANKS,PITTSFIELD,MA,90265,351207,2011-06-30 00:00:00
COMMERCIAL NATIONAL BANK OF L'ANSE,L'ANSE,MI,10548,351355,2008-12-31 00:00:00
FIRST BANK & TRUST COMPANY,WAGONER,OK,4219,351850,2017-12-31 00:00:00
DELAWARE PLACE BANK,CHICAGO,IL,22370,352035,2018-06-30 00:00:00
WELLS FARGO BANK MICHIGAN  NATIONAL ASSOCIATION,MARQUETTE,MI,5067,352558,2003-12-31 00:00:00
BANK OF MOUNT HOPE  INC.,MOUNT HOPE,WV,13017,352820,2019-09-30 00:00:00
WESTSTAR BANK,VAIL,CO,22572,352857,2006-06-30 00:00:00
JOHNSONVILLE STATE BANK,JOHNSONVILLE,SC,16420,353023,2007-03-31 00:00:00
CITIZENS NATIONAL BANK,TEAGUE,TX,25222,353069,2009-09-30 00:00:00
NATIONAL BANK OF DAVIS  THE,DAVIS,WV,6759,353322,2005-09-30 00:00:00
COLORADO MOUNTAIN BANK,WESTCLIFFE,CO,22776,353359,2010-03-31 00:00:00
BANK OF FINCASTLE  THE,FINCASTLE,VA,6128,353724,2021-06-30 00:00:00
FIRST WESTERN BANK  THE,WALL,SD,488,353751,2009-06-30 00:00:00
LNB NATIONAL BANK,LELAND,IL,16296,354132,2004-03-31 00:00:00
COLORADO STATE BANK OF WALSH,WALSH,CO,11264,354954,2013-09-30 00:00:00
LAURA STATE BANK,WILLIAMSFIELD,IL,10874,355737,2018-03-31 00:00:00
SIMMONS FIRST BANK OF SOUTH ARKANSAS,LAKE VILLAGE,AR,18590,355746,2014-06-30 00:00:00
BANK OF FLOYD  THE,FLOYD,VA,16993,355821,2016-06-30 00:00:00
MARSHALL COUNTY STATE BANK,VARNA,IL,12089,356145,2014-06-30 00:00:00
FIRST WESTERN BANK,RAPID CITY,SD,21131,356350,2003-12-31 00:00:00
BARBOUR COUNTY BANK,EUFAULA,AL,851,356930,2002-12-31 00:00:00
FIRST STATE BANK OF RED BUD,RED BUD,IL,11704,356949,2011-12-31 00:00:00
FIRST NATIONAL BANK,CAMDENTON,MO,4546,357049,2018-03-31 00:00:00
STANLEY BANK,STANLEY,KS,10916,357151,2021-06-30 00:00:00
KEY BANK AND TRUST,OWINGS MILLS,MD,31263,357375,2010-09-30 00:00:00
FIRST NATIONAL BANK OF SHELBY COUNTY,COLUMBIANA,AL,852,357432,2005-12-31 00:00:00
VILLA PARK TRUST & SAVINGS BANK,VILLA PARK,IL,10441,357740,2005-09-30 00:00:00
FARMERS STATE BANK OF FULTON COUNTY,LEWISTOWN,IL,23866,357834,2011-09-30 00:00:00
FIRST STATE BANK,SIOUX RAPIDS,IA,15369,358149,2017-09-30 00:00:00
BANK OF WEDOWEE,WEDOWEE,AL,5608,358233,2017-09-30 00:00:00
BANK  THE,WARRIOR,AL,17750,358635,2005-09-30 00:00:00
METROPOLITAN SAVINGS BANK,PITTSBURGH,PA,35353,359070,2006-09-30 00:00:00
PEOPLES BANK  THE,EWING,VA,10730,359324,2018-06-30 00:00:00
RURAL AMERICAN BANK-ADA,ADA,MN,8206,359351,2005-06-30 00:00:00
LAKE AREA NATIONAL BANK,TRINITY,TX,26435,359360,2015-12-31 00:00:00
FIRST CRAWFORD STATE BANK,ROBINSON,IL,12399,359548,2004-12-31 00:00:00
ALDEN STATE BANK  THE,ALDEN,KS,17652,359650,2023-06-30 00:00:00
BANK OF YORK,YORK,AL,862,359838,2019-09-30 00:00:00
CAPSTONE BANK  NATIONAL ASSOCIATION,WATSEKA,IL,18630,359847,2009-09-30 00:00:00
FIRST NATIONAL BANK OF AMHERST  THE,AMHERST,TX,3074,359856,2014-06-30 00:00:00
FIRST NATIONAL BANK OF SARCOXIE  THE,SARCOXIE,MO,4606,359959,2006-09-30 00:00:00
BANK OF DADEVILLE,DADEVILLE,AL,15291,360834,2007-06-30 00:00:00
STATE BANK OF ROSICLARE,ROSICLARE,IL,9641,360843,2014-09-30 00:00:00
GOLD BANK,HENNESSEY,OK,413,360852,2004-03-31 00:00:00
ALTA VISTA STATE BANK,ALTA VISTA,KS,17920,360955,2016-06-30 00:00:00
FIRST NATIONAL BANK OF ANTHONY,ANTHONY,KS,4614,361457,2009-03-31 00:00:00
FIRST BANK AND TRUST,SPIRIT LAKE,IA,4509,361541,2007-09-30 00:00:00
COMMERCIAL STATE BANK,ANDREWS,TX,17687,361653,2018-12-31 00:00:00
NEW HAVEN SAVINGS BANK  THE,NEW HAVEN,CT,18261,362007,2011-03-31 00:00:00
FIRST NATIONAL BANK OF THE NORTH,SANDSTONE,MN,17195,362052,2011-06-30 00:00:00
NATIONAL CITY BANK OF INDIANA,INDIANAPOLIS,IN,4347,362445,2006-06-30 00:00:00
TAFT NATIONAL BANK,TAFT,CA,24250,362463,2004-03-31 00:00:00
AVON STATE BANK,AVON,MN,10171,362753,2017-06-30 00:00:00
NATIONAL AMERICAN BANK,UVALDE,TX,24465,363264,2013-03-31 00:00:00
COMMERCE BANK  NATIONAL ASSOCIATION,CHERRY HILL,NJ,21140,363415,2008-03-31 00:00:00
WELLS FARGO FINANCIAL BANK,SIOUX FALLS,SD,26983,363956,2008-12-31 00:00:00
VALLEY STATE BANK  THE,ROELAND PARK,KS,20066,364056,2007-12-31 00:00:00
LOGAN COUNTY BANK,LINCOLN,IL,18484,364337,2012-12-31 00:00:00
MONROE BANK & TRUST,MONROE,MI,12181,364449,2019-06-30 00:00:00
NESQUEHONING SAVINGS BANK,NESQUEHONING,PA,31280,364971,2008-09-30 00:00:00
ENTERPRISE BANK,HOUSTON,TX,3326,365455,2014-12-31 00:00:00
FIRSTBANK OF LONGMONT,LONGMONT,CO,13084,365651,2010-09-30 00:00:00
FIRST NATIONAL BANK OF JONESBORO  THE,JONESBORO,IL,3804,365941,2007-03-31 00:00:00
GREATER COMMUNITY BANK,TOTOWA,NJ,26480,367208,2008-06-30 00:00:00
FIRST NATIONAL BANK OF CARROLLTON  THE,CARROLLTON,MO,4530,367244,2013-09-30 00:00:00
FIRST STATE BANK OF MATADOR,MATADOR,TX,1205,367552,2005-06-30 00:00:00
MARITIME SAVINGS BANK,WEST ALLIS,WI,28612,367673,2007-03-31 00:00:00
COMMUNITY NATIONAL BANK,NORTH BRANCH,MN,23306,367851,2010-09-30 00:00:00
ELSA STATE BANK AND TRUST COMPANY,ELSA,TX,16239,367954,2018-06-30 00:00:00
ADVANTA NATIONAL BANK,WILMINGTON,DE,18664,368111,2010-03-31 00:00:00
NBRS FINANCIAL,RISING SUN,MD,4862,368429,2014-09-30 00:00:00
HARRIS BANK WINNETKA  NATIONAL ASSOCIATION,WINNETKA,IL,9275,368447,2005-03-31 00:00:00
COMMUNITY BANK OF SHELL KNOB  THE,SHELL KNOB,MO,21717,368755,2013-03-31 00:00:00
CITIZENS BANK OF SPARTA  THE,SPARTA,MO,12459,369257,2004-12-31 00:00:00
FIRST NATIONAL BANK OF NEW HOLLAND  THE,NEW HOLLAND,OH,6658,369426,2008-03-31 00:00:00
HARRIS BANK BATAVIA  NATIONAL ASSOCIATION,BATAVIA,IL,3605,369435,2005-03-31 00:00:00
CANTON STATE BANK,CANTON,MN,16286,370150,2011-06-30 00:00:00
BANK OF LINCOLNWOOD,LINCOLNWOOD,IL,17309,370338,2009-03-31 00:00:00
FIRST SECURITY STATE BANK OF SOUTHEAST MISSOURI,CARUTHERSVILLE,MO,14218,370646,2005-03-31 00:00:00
GREATER CHICAGO BANK,BELLWOOD,IL,18407,370730,2006-09-30 00:00:00
BANK OF WHITEWATER,WHITEWATER,KS,13578,370758,2017-06-30 00:00:00
MAINSTREET BANK,FOREST LAKE,MN,1909,371353,2009-06-30 00:00:00
FIRST NATIONAL BANK OF EMORY  THE,EMORY,TX,3188,371858,2016-06-30 00:00:00
RELIANCE BANK,WHITE PLAINS,NY,26778,371915,2003-12-31 00:00:00
FARMERS SAVINGS BANK,WALFORD,IA,13655,372248,2012-12-31 00:00:00
STATE BANK OF CLARKS GROVE,CLARKS GROVE,MN,8829,372257,2013-12-31 00:00:00
COMMUNITY STATE BANK,MILBANK,SD,26638,372556,2015-06-30 00:00:00
PEOPLES STATE BANK,SUMMIT,SD,9950,373058,2018-09-30 00:00:00
KENTUCKY BANK,PARIS,KY,734,373115,2021-03-31 00:00:00
NATIONAL CITY BANK OF KENTUCKY,LOUISVILLE,KY,2756,374149,2006-06-30 00:00:00
CROOKSTON NATIONAL BANK,CROOKSTON,MN,10196,374354,2020-12-31 00:00:00
BELVIDERE NATIONAL BANK AND TRUST COMPANY  THE,BELVIDERE,IL,900,374934,2008-06-30 00:00:00
WEST SUBURBAN BANK,LOMBARD,IL,18509,375034,2021-09-30 00:00:00
FIRST NATIONAL BANK OF VOLGA  THE,VOLGA,SD,4024,375155,2013-12-31 00:00:00
GRANITE BANK,KEENE,NH,17992,375409,2004-03-31 00:00:00
COMMERCESOUTH BANK,EUFAULA,AL,9613,375735,2007-03-31 00:00:00
FIRST NATIONAL BANK IN WHITNEY,WHITNEY,TX,5584,376068,2014-09-30 00:00:00
HERITAGE BANK  THE,LUCAMA,NC,8939,376125,2013-06-30 00:00:00
FIRST CITIZENS BANK,GLENNVILLE,GA,15926,376433,2016-09-30 00:00:00
FARMERS STATE BANK,STANBERRY,MO,1619,376657,2016-06-30 00:00:00
SIWOOGANOCK BANK,LANCASTER,NH,18037,377506,2006-09-30 00:00:00
CENTURY BANK AND TRUST COMPANY,SOMERVILLE,MA,19943,377908,2021-09-30 00:00:00
NATIONAL BANK OF OAK HARBOR  THE,OAK HARBOR,OH,14528,378026,2013-09-30 00:00:00
BOSQUE COUNTY BANK OF MERIDIAN,MERIDIAN,TX,1491,378259,2008-12-31 00:00:00
FIRST BANK,WEST DES MOINES,IA,4516,378549,2014-06-30 00:00:00
PIONEER NATIONAL BANK OF DULUTH  THE,DULUTH,MN,5130,378558,2018-03-31 00:00:00
CENTRAL NATIONAL BANK AND TRUST COMPANY  THE,ATTICA,IN,10040,378642,2016-09-30 00:00:00
FIRST NATIONAL BANK,FABENS,TX,3191,378651,2016-06-30 00:00:00
BANK OF URBANA  THE,URBANA,MO,10606,378950,2016-09-30 00:00:00
FIRST NATIONAL BANK SOUTH DAKOTA,YANKTON,SD,18613,379359,2014-06-30 00:00:00
PENNVIEW SAVINGS BANK,SOUDERTON,PA,29480,379573,2002-12-31 00:00:00
DEUTSCHE BANK FLORIDA  NATIONAL ASSOCIATION,PALM BEACH,FL,23592,380038,2007-12-31 00:00:00
STATE BANK OF ARCADIA,ARCADIA,WI,14994,380654,2021-09-30 00:00:00
CBC BANK,BOWLING GREEN,MO,1421,380841,2020-09-30 00:00:00
UMB BANK  WARSAW  NATIONAL ASSOCIATION,WARSAW,MO,14074,381259,2007-09-30 00:00:00
ALABAMA EXCHANGE BANK,TUSKEGEE,AL,15696,381334,2008-03-31 00:00:00
CITIZENS BANK AND TRUST COMPANY,CHILLICOTHE,MO,4533,381343,2022-12-31 00:00:00
FIRST STATE BANK OF WEST MANCHESTER  THE,WEST MANCHESTER,OH,15074,381727,2003-12-31 00:00:00
SPENCER STATE BANK,SPENCER,NE,12249,381754,2016-12-31 00:00:00
CITIZENS BANK,HARTSVILLE,TN,6103,381839,2021-06-30 00:00:00
FIRST STATE BANK,IDAHO SPRINGS,CO,16608,381857,2005-09-30 00:00:00
WILSHIRE STATE BANK,LOS ANGELES,CA,23301,382667,2016-06-30 00:00:00
FARMERS STATE BANK,BANGOR,WI,13861,382751,2005-09-30 00:00:00
RED CEDAR BANK NATIONAL ASSOCIATION,BOYCEVILLE,WI,1136,383253,2004-09-30 00:00:00
CITIZENS BANK-ILLINOIS  NATIONAL ASSOCIATION,BERWYN,IL,16641,383534,2013-03-31 00:00:00
HORIZON BANK,FYFFE,AL,20972,384335,2017-03-31 00:00:00
FIRST STATE BANK OF BIGGSVILLE,BIGGSVILLE,IL,12095,385631,2009-09-30 00:00:00
INDIAN VILLAGE COMMUNITY BANK,GNADENHUTTEN,OH,28749,385976,2008-09-30 00:00:00
FIRST NATIONAL BANK OF CLINTON,CLINTON,MO,16347,386049,2017-12-31 00:00:00
UNION STATE BANK,KEWAUNEE,WI,14790,386142,2015-09-30 00:00:00
FIRST NATIONAL BANK OF MINEOLA  THE,MINEOLA,TX,3347,386357,2010-12-31 00:00:00
FIRST CENTRAL BANK,WARRENSBURG,MO,25268,386852,2021-09-30 00:00:00
BANK OF WESTERN MASSACHUSETTS  THE,SPRINGFIELD,MA,26942,387000,2007-12-31 00:00:00
HARRIS BANK MARENGO,MARENGO,IL,1813,387336,2005-03-31 00:00:00
FIRST NATIONAL BANK OF MILLSTADT,MILLSTADT,IL,3816,387345,2007-09-30 00:00:00
BANK OF BUFFALO,COCHRANE,WI,15906,387457,2002-12-31 00:00:00
FIRST BANK BC,CAPRON,IL,16551,388931,2003-09-30 00:00:00
FIRST NATIONAL BANK  THE,MULBERRY GROVE,IL,3817,388940,2021-06-30 00:00:00
TILDEN BANK  THE,TILDEN,NE,15774,389059,2020-12-31 00:00:00
BELLS BANKING COMPANY,BELLS,TN,1469,389657,2006-03-31 00:00:00
KEYTRUST COMPANY NATIONAL ASSOCIATION,ANCHORAGE,AK,91385,390167,2014-06-30 00:00:00
TRADERS & FARMERS BANK,HALEYVILLE,AL,47,390336,2020-06-30 00:00:00
PEOPLES BANK,LEADVILLE,CO,16409,390457,2013-03-31 00:00:00
GRANITE STATE BANK,MONROVIA,CA,25144,390765,2004-12-31 00:00:00
FNB SOUTHEAST,REIDSVILLE,NC,4906,390925,2007-09-30 00:00:00
CITRUS AND CHEMICAL BANK,BARTOW,FL,17283,391137,2007-09-30 00:00:00
CORN BELT BANK AND TRUST COMPANY,PITTSFIELD,IL,16500,391249,2008-12-31 00:00:00
BANK OF PENSACOLA,PENSACOLA,FL,20830,391838,2010-03-31 00:00:00
PIONEER NATIONAL BANK,FREDERICKSBURG,TX,24350,391856,2003-12-31 00:00:00
COMMUNITY NATIONAL BANK AT BARTOW,BARTOW,FL,25266,392031,2010-06-30 00:00:00
BRANCH BANKING AND TRUST COMPANY OF SOUTH CAROLINA,GREENVILLE,SC,21098,392228,2006-09-30 00:00:00
FIRST COMMERCE BANK,CORPUS CHRISTI,TX,11895,392358,2006-12-31 00:00:00
FIRST NATIONAL BANK,UNADILLA,NE,5484,392451,2004-06-30 00:00:00
BANK OF EVENING SHADE,EVENING SHADE,AR,1751,392844,2002-12-31 00:00:00
FIRST SECURITY BANK & TRUST COMPANY,NORTON,KS,4741,393757,2014-06-30 00:00:00
NORTH AMERICAN STATE BANK,BELGRADE,MN,10179,393850,2018-09-30 00:00:00
PERRY STATE BANK,PERRY,MO,12624,394053,2008-06-30 00:00:00
BUFFALO RIDGE BANK  THE,BEARDSLEY,MN,8219,394352,2012-12-31 00:00:00
PEOPLES STATE BANK OF CHANDLERVILLE,CHANDLERVILLE,IL,21152,394932,2006-12-31 00:00:00
STATE BANK OF BIRD ISLAND,BIRD ISLAND,MN,8184,395256,2011-12-31 00:00:00
FIRSTCAPITAL BANK  SSB,VICTORIA,TX,30448,395377,2004-12-31 00:00:00
FIRST NATIONAL BANK OF ALBION  THE,ALBION,NE,5371,395452,2005-09-30 00:00:00
FIRST NATIONAL BANK OF HUDSON,WOODBURY,MN,5348,395555,2007-03-31 00:00:00
TRI-COUNTY NATIONAL BANK,CHEYENNE,WY,29608,395779,2013-12-31 00:00:00
GREAT LAKES BANK  NATIONAL ASSOCIATION,BLUE ISLAND,IL,3610,395836,2014-09-30 00:00:00
EFS BANK,ELGIN,IL,29612,396271,2005-12-31 00:00:00
OLPE STATE BANK,OLPE,KS,13697,396356,2021-09-30 00:00:00
ROWAN SAVINGS BANK SSB  INC.,CHINA GROVE,NC,32355,396879,2004-09-30 00:00:00
AMERICAUNITED BANK AND TRUST COMPANY USA,SCHAUMBURG,IL,19418,397447,2011-09-30 00:00:00
FIRST NATIONAL BANK,LA CRESCENT,MN,11600,397652,2003-03-31 00:00:00
STILLWATER NATIONAL BANK AND TRUST COMPANY  THE,STILLWATER,OK,4201,398350,2018-03-31 00:00:00
CITIZENS BANK OF PERRY  THE,PERRY,FL,17880,398631,2019-06-30 00:00:00
FIRST NATIONAL BANK OF SANTO  THE,SANTO,TX,5521,399067,2007-12-31 00:00:00
FIRST NATIONAL BANK & TRUST,KOKOMO,IN,16298,399142,2007-03-31 00:00:00
FIRST NATIONAL BANK,GLEN ROSE,TX,3220,399151,2004-09-30 00:00:00
HILLCREST BANK,OVERLAND PARK,KS,22173,400253,2010-09-30 00:00:00
WINSIDE STATE BANK,WINSIDE,NE,16325,400552,2015-09-30 00:00:00
FIRST STATE BANK OF ALEXANDRIA,ALEXANDRIA,MN,10207,400758,2011-09-30 00:00:00
BANK OF GRAVETT,GRAVETTE,AR,5636,400945,2021-03-31 00:00:00
UNITED BANK & TRUST,TECUMSEH,MI,13177,401148,2014-06-30 00:00:00
FARMERS BANK,HAMBURG,AR,15810,401447,2017-03-31 00:00:00
FIRST NATIONAL BANK OF SEYMOUR  THE,SEYMOUR,TX,5525,402462,2021-03-31 00:00:00
MERCHANTS AND FARMERS BANK,COMER,GA,15337,402837,2009-09-30 00:00:00
FARMERS STATE BANK OF SOMONAUK,SOMONAUK,IL,10083,402949,2005-06-30 00:00:00
FIRST STATE BANK  THE,GRANGER,TX,15637,403058,2008-03-31 00:00:00
SUSSEX BANK,FRANKLIN,NJ,22221,403106,2020-06-30 00:00:00
CITIZENS STATE BANK,WAUKON,IA,5822,403348,2009-06-30 00:00:00
FIRST STATE BANK OF CLEARBROOK,CLEARBROOK,MN,10559,403357,2018-09-30 00:00:00
SOUTH HOLLAND TRUST & SAVINGS BANK,SOUTH HOLLAND,IL,10824,403441,2003-03-31 00:00:00
FIRST NATIONAL BANK & TRUST COMPANY OF BEATRICE  THE,BEATRICE,NE,5382,403553,2008-06-30 00:00:00
BUFFALO PRAIRIE STATE BANK,BUFFALO PRAIRIE,IL,10857,403937,2015-03-31 00:00:00
BANK ONE  KENTUCKY  NATIONAL ASSOCIATION,LOUISVILLE,KY,14985,404747,2003-03-31 00:00:00
KEYSTONE STATE SAVINGS BANK,SHARPSBURG,PA,28416,404774,2009-09-30 00:00:00
COMMERCIAL STATE BANK,SINTON,TX,1217,405061,2006-12-31 00:00:00
FIRST NATIONAL BANK OF PHILLIPS COUNTY,HELENA,AR,3874,405641,2009-09-30 00:00:00
INDEPENDENT BANK SOUTH MICHIGAN,LESLIE,MI,13930,405744,2007-06-30 00:00:00
F & M BANK AND TRUST COMPANY  THE,TULSA,OK,16390,405959,2014-03-31 00:00:00
FARMERS STATE BANK,FLANDREAU,SD,1124,406255,2007-03-31 00:00:00
UNION COUNTY NATIONAL BANK OF LIBERTY  THE,LIBERTY,IN,4353,406349,2004-12-31 00:00:00
CITIZENS SAVINGS BANK,BLOOMINGTON,IL,28428,407373,2005-09-30 00:00:00
STEWARDSON NATIONAL BANK  THE,STEWARDSON,IL,3741,408147,2015-06-30 00:00:00
COLONY BANK WORTH,SYLVESTER,GA,32092,408473,2008-06-30 00:00:00
FIRSTBANK OF SILVERTHORNE,SILVERTHORNE,CO,24746,409555,2010-09-30 00:00:00
UNION STATE BANK,ROCKWELL CITY,IA,8514,409649,2011-12-31 00:00:00
STATE BANK,BENKELMAN,NE,8337,410056,2006-06-30 00:00:00
CITIZENS BANK,SAC CITY,IA,8758,410944,2023-09-30 00:00:00
STATE BANK IN EDEN VALLEY,EDEN VALLEY,MN,1916,411053,2016-09-30 00:00:00
FIRST NATIONAL BANK OF NEVADA,RENO,NV,27011,411464,2008-06-30 00:00:00
VARTAN NATIONAL BANK,DAUPHIN,PA,7461,411512,2022-12-31 00:00:00
COLE TAYLOR BANK,CHICAGO,IL,22599,412135,2014-06-30 00:00:00
LIBERTY BANK & TRUST,TOCCOA,GA,26879,413570,2005-06-30 00:00:00
HARDWARE STATE BANK,LOVINGTON,IL,12408,413730,2016-12-31 00:00:00
MENNO STATE BANK,MENNO,SD,9003,413851,2019-06-30 00:00:00
BANK OF JEFFERSON,JEFFERSON,SC,16469,414728,2007-06-30 00:00:00
WAURIKA NATIONAL BANK  THE,WAURIKA,OK,4223,415051,2008-03-31 00:00:00
COMMERCIAL STATE BANK,CEDAR BLUFFS,NE,16188,415855,2019-12-31 00:00:00
HERITAGE BANK,JONESBORO,AR,16983,416348,2014-12-31 00:00:00
PEOPLES BANK OF THE OZARKS,NIXA,MO,1650,417149,2014-09-30 00:00:00
AMERICAN STATE BANK,BROKEN BOW,OK,22569,417158,2004-12-31 00:00:00
FIRST NATIONAL BANK OF SMITH CENTER  THE,SMITH CENTER,KS,4772,417251,2013-12-31 00:00:00
WELLS FARGO BANK INDIANA  NATIONAL ASSOCIATION,FORT WAYNE,IN,13849,417448,2003-12-31 00:00:00
TEXAS FIRST BANK,SANTA FE,TX,22420,417859,2011-03-31 00:00:00
COMMUNITY NATIONAL BANK,METROPOLIS,IL,3813,417943,2004-06-30 00:00:00
COLERIDGE NATIONAL BANK  THE,COLERIDGE,NE,5392,417952,2005-06-30 00:00:00
BENCHMARK BANK,AURORA,IL,10440,418342,2009-09-30 00:00:00
ALLEGIANT BANK,SAINT LOUIS,MO,1078,419152,2004-06-30 00:00:00
1ST BANK & TRUST,BROKEN BOW,OK,16419,419255,2019-12-31 00:00:00
MALDEN STATE BANK  THE,MALDEN,IL,10807,420233,2003-12-31 00:00:00
SOUTHERN COMMERCIAL BANK,SAINT LOUIS,MO,1080,420457,2015-03-31 00:00:00
SONOMA NATIONAL BANK,SANTA ROSA,CA,25911,420868,2006-12-31 00:00:00
DEKALB BANK,CROSSVILLE,AL,19023,420934,2011-09-30 00:00:00
FIRST STATE BANK OF THAYER,THAYER,KS,25340,421155,2009-12-31 00:00:00
MERRILL MERCHANTS BANK,BANGOR,ME,33704,421203,2007-12-31 00:00:00
FIRST NATIONAL BANK OF MARENGO,MARENGO,IL,22330,421838,2007-09-30 00:00:00
DE WITT STATE BANK,DE WITT,NE,8339,422358,2010-03-31 00:00:00
COLUMBIAN BANK AND TRUST COMPANY  THE,TOPEKA,KS,22728,422750,2008-06-30 00:00:00
VALLEY BANK,MORENO VALLEY,CA,18255,423065,2009-06-30 00:00:00
UNION PLANTERS BANK  NATIONAL ASSOCIATION,MEMPHIS,TN,4979,423355,2005-03-31 00:00:00
SOUTHWEST BANK,FORT WORTH,TX,18812,423458,2017-12-31 00:00:00
WENONA STATE BANK,WENONA,IL,17401,423841,2021-03-31 00:00:00
FIRST AMERICAN BANK,DECATUR,AL,23577,424035,2008-03-31 00:00:00
DUPAGE NATIONAL BANK,WEST CHICAGO,IL,5732,424343,2013-12-31 00:00:00
SECURITY STATE BANK,ANAHUAC,TX,11552,425957,2015-09-30 00:00:00
ORANGE SAVINGS BANK  SSB,ORANGE,TX,30696,425975,2013-03-31 00:00:00
FIRST STATE BANK,TABOR,IA,14893,426347,2009-06-30 00:00:00
TROY STATE BANK  THE,TROY,KS,15353,427456,2012-09-30 00:00:00
BANK ONE  DELAWARE  NATIONAL ASSOCIATION,WILMINGTON,DE,24503,427719,2004-09-30 00:00:00
EAGLE BANK,WILLIAMSTOWN,KY,9676,427915,2007-09-30 00:00:00
GEORGIA CENTRAL BANK,SOCIAL CIRCLE,GA,5708,428033,2007-06-30 00:00:00
MARINE TRUST COMPANY OF CARTHAGE,CARTHAGE,IL,11685,428631,2016-09-30 00:00:00
FIRST NATIONAL BANK OF FRIEND,FRIEND,NE,5404,428659,2011-03-31 00:00:00
WELLS FARGO BANK SOUTH DAKOTA  NATIONAL ASSOCIATION,SIOUX FALLS,SD,15277,428752,2003-12-31 00:00:00
NATIONAL BANK OF SALLISAW,SALLISAW,OK,6008,428958,2013-12-31 00:00:00
SECURITY NATIONAL BANK AND TRUST COMPANY,SPRINGFIELD,OH,6655,429526,2008-06-30 00:00:00
BARTONVILLE BANK,BARTONVILLE,IL,10475,429535,2004-06-30 00:00:00
FIRST STATE BANK,FRANKSTON,TX,9968,429759,2010-09-30 00:00:00
VOYAGER BANK,EDEN PRAIRIE,MN,32173,430670,2015-03-31 00:00:00
WELLSVILLE BANK  THE,WELLSVILLE,KS,17923,430858,2012-03-31 00:00:00
FIRSTBANK-WEST BRANCH,WEST BRANCH,MI,23309,431743,2012-12-31 00:00:00
FARMERS SAVINGS BANK,VICTOR,IA,8097,431846,2018-09-30 00:00:00
ENLOE STATE BANK IN ENLOE  THE,ENLOE,TX,10716,431958,2019-03-31 00:00:00
FIRST NATIONAL BANK OF LILLY  THE,LILLY,PA,7577,432012,2019-09-30 00:00:00
ROBERTS COUNTY NATIONAL BANK OF SISSETON  THE,SISSETON,SD,4019,433158,2018-09-30 00:00:00
INTERBANK,ELK CITY,OK,4191,433354,2010-09-30 00:00:00
FIRST STATE BANK OF BEARDSTOWN,BEARDSTOWN,IL,12547,433439,2009-09-30 00:00:00
HARVARD STATE BANK,HARVARD,NE,14313,435152,2010-03-31 00:00:00
GRABILL BANK,GRABILL,IN,16400,435349,2017-06-30 00:00:00
